id,title,duration,difficultyLevel,createdAt,updatedAt
2163,World Percussion: Complete Lessons for Everyone,240,EASY,2024-10-04 09:09:00.000,2030-08-30 09:09:00.000
2164,Learn Lion (Saroo) Soundtrack On The Piano By Ear,32,EASY,2024-10-04 09:10:00.000,2030-08-31 09:09:00.000
2166,Play Guitar and Understand Music Quick & Easy in 28 Days!,570,EASY,2024-10-04 09:09:00.000,2030-09-02 09:09:00.000
2167,Learn How to Play the Violin - Violin Basics,32,EASY,2024-10-04 09:09:00.000,2030-09-03 09:09:00.000
2168,Swing Low - The 101 Authentic Nashville Piano Style Course,60,EASY,2024-10-04 09:09:00.000,2030-09-04 09:09:00.000
2169,Guitar:Play 5 Easy Christmas Chord Progressions On Guitar,60,EASY,2024-10-04 09:09:00.000,2030-09-05 09:09:00.000
2170,Get Piano Skills TODAY!!! ,210,EASY,2024-10-04 09:10:00.000,2030-09-06 09:09:00.000
2171,Learn the Violin - Scales and Fundamentals,180,EASY,2024-10-04 09:09:00.000,2030-09-07 09:09:00.000
2172,Piano With Willie Building Technique with Scales Vol. 2,90,EASY,2024-10-04 09:09:00.000,2030-09-08 09:09:00.000
2173,Master Flute Playing: Intermediate Instruction Made Simple!,360,MEDIUM,2024-10-04 09:09:00.000,2030-09-09 09:09:00.000
2174,How to Sing and Play the Guitar (at the same time),90,EASY,2024-10-04 09:09:00.000,2030-09-10 09:09:00.000
2175,"Super Beginner Guitar - start right, start awesome",120,EASY,2024-10-04 09:09:00.000,2030-09-11 09:09:00.000
2176,"Introduction to Guitar 'A Course for Beginners,https://www.udemy.com/introduction-to-guitar/,true,25,163,11,56,Beginner Level,2.5 hours,2014-10-30T15:59:39Z
650804,Guitar  Master Class Learning How to Play Guitar from A to Z",240,EASY,2024-10-04 09:10:00.000,2030-09-12 09:09:00.000
2177,Rhythm to Rock Drum Lesson 5,60,EASY,2024-10-04 09:09:00.000,2030-09-13 09:09:00.000
2178,Gibson's Learn & Master Guitar,2280,EASY,2024-10-04 09:09:00.000,2030-09-14 09:09:00.000
2179,Master the Trombone: Intermediate Instruction Made Simple!,540,EASY,2024-10-04 09:09:00.000,2030-09-15 09:09:00.000
2180,Walking Bass Fundamentals,120,EASY,2024-10-04 09:09:00.000,2030-09-16 09:09:00.000
2181,Circular Breathing for musicians - practical skills,90,EASY,2024-10-04 09:09:00.000,2030-09-17 09:09:00.000
2182,Electric Bass for Busy Beginners Course 1,90,EASY,2024-10-04 09:10:00.000,2030-09-18 09:09:00.000
2183,Guitar for Absolute Beginners (Class 1),90,EASY,2024-10-04 09:09:00.000,2030-09-19 09:09:00.000
2184,Tenor Banjo for Absolute Beginners,37,EASY,2024-10-04 09:09:00.000,2030-09-20 09:09:00.000
2185,Guitar Lessons - 50 Essential Fast Legato Licks,180,MEDIUM,2024-10-04 09:09:00.000,2030-09-21 09:09:00.000
2186,Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,120,EASY,2024-10-04 09:09:00.000,2030-09-22 09:09:00.000
2187,Aprende batería con el nuevo método IDT,120,EASY,2024-10-04 09:09:00.000,2030-09-23 09:09:00.000
2188,5 lecciones que todo guitarrista debe tomar,60,EASY,2024-10-04 09:10:00.000,2030-09-24 09:09:00.000
2189,Los 7 Acordes para Tocarlo Todo en un fin de semana,120,EASY,2024-10-04 09:09:00.000,2030-09-25 09:09:00.000
2190,Curso de Violão Popular,360,EASY,2024-10-04 09:09:00.000,2030-09-26 09:09:00.000
2191,Aprendiendo Piano: Ejercicios de calentamiento,33,EASY,2024-10-04 09:09:00.000,2030-09-27 09:09:00.000
2192,Aprendiendo piano: Lectura de piezas clásicas Vol.II,90,EASY,2024-10-04 09:09:00.000,2030-09-28 09:09:00.000
2193,"Aprende a tocar el Acordeón 'de oído y con técnica,https://www.udemy.com/aprende-a-tocar-el-acordeon-de-oido-y-con-tecnica/,true,25,93,21,34,Beginner Level,4 hours,2014-09-16T19:51:45Z
263432,Aprende los Secretos de la Armónica con HARP&SOUL",150,EASY,2024-10-04 09:09:00.000,2030-09-29 09:09:00.000
2194,Guitarra Desde Cero - PARTE 1,420,EASY,2024-10-04 09:10:00.000,2030-09-30 09:09:00.000
2195,Super-Curso de Guitarra Práctico Para Principiantes,630,EASY,2024-10-04 09:09:00.000,2030-10-01 09:09:00.000
2196,Explosão Pentatônica,90,EASY,2024-10-04 09:09:00.000,2030-10-02 09:09:00.000
2197,Complete Beginners Introduction to Guitar,90,EASY,2024-10-04 09:09:00.000,2030-10-03 09:09:00.000
2198,Learn 10 Scottish Tunes Piano Easy Level,210,EASY,2024-10-04 09:09:00.000,2030-10-04 09:09:00.000
2199,Fingerpicking Fundamentals,90,EASY,2024-10-04 09:09:00.000,2030-10-05 09:09:00.000
2200,Piano With A Pro,150,EASY,2024-10-04 09:10:00.000,2030-10-06 09:09:00.000
2201,Piano Lessons for Beginners: Play the Piano AND Read Music!,240,EASY,2024-10-04 09:09:00.000,2030-10-07 09:09:00.000
2202,Master the Tuba - Intermediate Instruction Made Simple!,510,MEDIUM,2024-10-04 09:09:00.000,2030-10-08 09:09:00.000
2203,The Fun and Effective Piano Course,210,EASY,2024-10-04 09:09:00.000,2030-10-09 09:09:00.000
2204,Advanced Flute Studies - Learn to Master the Flute!​,300,EASY,2024-10-04 09:09:00.000,2030-10-10 09:09:00.000
2205,Alternate Picking Speed & Accuracy,210,EASY,2024-10-04 09:09:00.000,2030-10-11 09:09:00.000
2206,"Master the Euphonium with Simple, Intermediate Instruction!",480,MEDIUM,2024-10-04 09:10:00.000,2030-10-12 09:09:00.000
2207,Master the Clarinet: Intermediate Instruction Made Simple!,420,EASY,2024-10-04 09:09:00.000,2030-10-13 09:09:00.000
2208,Advanced Clarinet Studies - Learn to Master the Clarinet!,270,EASY,2024-10-04 09:09:00.000,2030-10-14 09:09:00.000
2209,Aprende a tocar ritmo pop en el piano y teclado,43,EASY,2024-10-04 09:09:00.000,2030-10-15 09:09:00.000
2210,Aprendiendo Piano: Tocando piezas populares Vol.II,90,EASY,2024-10-04 09:09:00.000,2030-10-16 09:09:00.000
2211,Comment jouer du Pianoforte,180,EASY,2024-10-04 09:09:00.000,2030-10-17 09:09:00.000
2212,Aprende a tocar blues en el piano y teclado,150,EASY,2024-10-04 09:10:00.000,2030-10-18 09:09:00.000
2213,ABC DO VIOLÃO E GUITARRA,150,EASY,2024-10-04 09:09:00.000,2030-10-19 09:09:00.000
2214,Suonare la Chitarra,60,EASY,2024-10-04 09:09:00.000,2030-10-20 09:09:00.000
2215,Aprende todos los secretos de la guitarra flamenca,210,EASY,2024-10-04 09:09:00.000,2030-10-21 09:09:00.000
2216,こどもギターレッスン　リトルギタリストⅠ,180,EASY,2024-10-04 09:09:00.000,2030-10-22 09:09:00.000
2217,Aprende cómo tocar el Bajo Sexto,180,EASY,2024-10-04 09:09:00.000,2030-10-23 09:09:00.000
2218,Coach Guitar - Apprendre la GUITARE facile avec des COULEURS,210,EASY,2024-10-04 09:10:00.000,2030-10-24 09:09:00.000
2219,Sistema Completo De Guitarra Rítmica Para Principiantes,360,EASY,2024-10-04 09:09:00.000,2030-10-25 09:09:00.000
2220,Curso de batería online de Patricio Iglesias (Santa Sabina),240,MEDIUM,2024-10-04 09:09:00.000,2030-10-26 09:09:00.000
2221,"Learn Piano with Beyer, 15 Minutes Challenge",180,EASY,2024-10-04 09:09:00.000,2030-10-27 09:09:00.000
2222,Classical Guitar Master Class: 'Alman  ,120,MEDIUM,2024-10-04 09:09:00.000,2030-10-28 09:09:00.000
2223,Blues Accelerator - 21 Days to Blues Guitar Mastery,420,EASY,2024-10-04 09:09:00.000,2030-10-29 09:09:00.000
2224,Alto Saxophone Lessons For Beginners,180,EASY,2024-10-04 09:10:00.000,2030-10-30 09:09:00.000
2225,Instant Harmonica - Christmas; play Jingle Bells part 2 now!,44,EASY,2024-10-04 09:09:00.000,2030-10-31 09:09:00.000
2226,Piano With Willie: Jazz & Gospel Exercises,120,MEDIUM,2024-10-04 09:09:00.000,2030-11-01 09:09:00.000
2227,Bending the blue notes to give you killer sound on harmonica,120,MEDIUM,2024-10-04 09:09:00.000,2030-11-02 09:09:00.000
2228,"Beginner's Guitar: Tuning, Strumming, and Chords!",37,EASY,2024-10-04 09:09:00.000,2030-11-03 09:09:00.000
2229,Instant Harmonica - play The Lion Sleeps Tonight - today!,60,EASY,2024-10-04 09:09:00.000,2030-11-04 09:09:00.000
2230,Piano With Willie Building Technique with Scales Vol. 3,90,EASY,2024-10-04 09:10:00.000,2030-11-05 09:09:00.000
2231,Instant Bodhran - part two; learning further drumming skills,60,EASY,2024-10-04 09:09:00.000,2030-11-06 09:09:00.000
2232,Guitar Essentials,90,EASY,2024-10-04 09:09:00.000,2030-11-07 09:09:00.000
2233,Rhythm to Rock Drum Lessons,60,EASY,2024-10-04 09:09:00.000,2030-11-08 09:09:00.000
2234,Learn to play and improve 12 bar blues harmonica solos,60,EASY,2024-10-04 09:09:00.000,2030-11-09 09:09:00.000
2235,Learn to improvise on your harmonica - in nice easy steps,120,EASY,2024-10-04 09:09:00.000,2030-11-10 09:09:00.000
2236,Learning Electric Guitar for Absolute Beginners,90,EASY,2024-10-04 09:10:00.000,2030-11-11 09:09:00.000
2237,Advanced Bassoon Studies - Learn to Master the Bassoon!​,390,EASY,2024-10-04 09:09:00.000,2030-11-12 09:09:00.000
2238,Blues Guitar Lessons: Play Like the Greats - All Levels,150,EASY,2024-10-04 09:09:00.000,2030-11-13 09:09:00.000
2239,Instant Harmonica - play Whiskey in the Jar + Molly Malone!,120,EASY,2024-10-04 09:09:00.000,2030-11-14 09:09:00.000
2240,Learn To Play Trumpet Fast Using The Passive Trumpet Tutor,90,EASY,2024-10-04 09:09:00.000,2030-11-15 09:09:00.000
2241,Electric Bass Right From The Start,40,EASY,2024-10-04 09:09:00.000,2030-11-16 09:09:00.000
2242,Beginner Guitar Essentials,270,EASY,2024-10-04 09:10:00.000,2030-11-17 09:09:00.000
2243,Advanced Tuba Studies - Become a Master of the Tuba!​,300,EASY,2024-10-04 09:09:00.000,2030-11-18 09:09:00.000
2244,'Greensleeves' Creative Piano Lessons Course,120,EASY,2024-10-04 09:09:00.000,2030-11-19 09:09:00.000
2245,Rhythm to Rock Drum Lesson 4,90,EASY,2024-10-04 09:09:00.000,2030-11-20 09:09:00.000
2246,Hands On Guitar: Beyond Beginner,180,EASY,2024-10-04 09:09:00.000,2030-11-21 09:09:00.000
2247,Instant harmonica - play Auld Lang Syne the neet (tonight)!,60,EASY,2024-10-04 09:09:00.000,2030-11-22 09:09:00.000
2248,Piano The Hard Way -  Fast Way To Life Long Piano Enjoyment,60,EASY,2024-10-04 09:10:00.000,2030-11-23 09:09:00.000
2249,The Ultimate Method for Learning Modern Piano & Keyboards,150,EASY,2024-10-04 09:09:00.000,2030-11-24 09:09:00.000
2250,Master the Bassoon - Intermediate Instruction Made Simple!,450,EASY,2024-10-04 09:09:00.000,2030-11-25 09:09:00.000
2251,Oboe Pro Series - You're going to love practicing the Oboe,420,EASY,2024-10-04 09:09:00.000,2030-11-26 09:09:00.000
2252,Instant Harmonica - play this classic GAME OF THRONES theme!,60,EASY,2024-10-04 09:09:00.000,2030-11-27 09:09:00.000
2253,"Trumpet Solos: Learn how to Perform Three Fun, Unique Pieces",150,MEDIUM,2024-10-04 09:09:00.000,2030-11-28 09:09:00.000
2254,Learn 4 Vital things that will make your DRUM PLAYING EASIER,37,EASY,2024-10-04 09:10:00.000,2030-11-29 09:09:00.000
2255,Sax Solos: Learn how to Perform Three Fun and Unique Pieces!,60,MEDIUM,2024-10-04 09:09:00.000,2030-11-30 09:09:00.000
2256,Traditional-Style Electric Blues Guitar For Beginners,180,EASY,2024-10-04 09:09:00.000,2030-12-01 09:09:00.000
2257,Aprende a tocar los mejores solos en la guitarra eléctrica,120,EASY,2024-10-04 09:09:00.000,2030-12-02 09:09:00.000
2258,Aprende a tocar la guitarra,90,EASY,2024-10-04 09:09:00.000,2030-12-03 09:09:00.000
2259,Aprende a tocar el piano desde cero,240,EASY,2024-10-04 09:09:00.000,2030-12-04 09:09:00.000
2260,Aprende a tocar el clarinete.  ,180,EASY,2024-10-04 09:10:00.000,2030-12-05 09:09:00.000
2261,Ahora aprende a tocar jazz en el piano,90,EASY,2024-10-04 09:09:00.000,2030-12-06 09:09:00.000
2262,こどもギターレッスン　リトルギタリストⅡ,210,EASY,2024-10-04 09:09:00.000,2030-12-07 09:09:00.000
2263,Aprende a tocar el contrabajo sin complicaciones,180,EASY,2024-10-04 09:09:00.000,2030-12-08 09:09:00.000
2264,Aprende a tocar la guitarra eléctrica,330,EASY,2024-10-04 09:09:00.000,2030-12-09 09:09:00.000
2265,Aprende a improvisar en la guitarra eléctrica,180,EASY,2024-10-04 09:09:00.000,2030-12-10 09:09:00.000
2266,Curso de Teclado,90,EASY,2024-10-04 09:10:00.000,2030-12-11 09:09:00.000
2267,Guitarra Acústica en Siete Días,150,EASY,2024-10-04 09:09:00.000,2030-12-12 09:09:00.000
2268,improvisación de Guitarra,60,EASY,2024-10-04 09:09:00.000,2030-12-13 09:09:00.000
2269,Step by Step Classical Guitar Course,270,EASY,2024-10-04 09:09:00.000,2030-12-14 09:09:00.000
2270,Piano With Willie Building Technique with Scales Vol. 4,90,EASY,2024-10-04 09:09:00.000,2030-12-15 09:09:00.000
2271,Back In Black the AC/DC Classic Rock Track,120,MEDIUM,2024-10-04 09:09:00.000,2030-12-16 09:09:00.000
2272,Keyboard Basics,120,EASY,2024-10-04 09:10:00.000,2030-12-17 09:09:00.000
2273,Beginner Guitar Lessons,60,EASY,2024-10-04 09:09:00.000,2030-12-18 09:09:00.000
2274,Guitar Fundamentals for Beginners,120,EASY,2024-10-04 09:09:00.000,2030-12-19 09:09:00.000
2275,Easy Piano - learn and play along,60,EASY,2024-10-04 09:09:00.000,2030-12-20 09:09:00.000
2276,Learn Piano: The Basics of Keyboards,90,EASY,2024-10-04 09:09:00.000,2030-12-21 09:09:00.000
2277,Bassoon Pro Series - You're going to love practicing Bassoon,390,EASY,2024-10-04 09:09:00.000,2030-12-22 09:09:00.000
2278,Acoustic Guitar Lessons For Beginners,180,EASY,2024-10-04 09:10:00.000,2030-12-23 09:09:00.000
2279,Coach Guitar - Amazing New Way To Learn Guitar With Colors,210,EASY,2024-10-04 09:09:00.000,2030-12-24 09:09:00.000
2280,Mastering the Art of Guitar Chords,90,EASY,2024-10-04 09:09:00.000,2030-12-25 09:09:00.000
2281,30 Day Guitar Jump Start for Success,240,EASY,2024-10-04 09:09:00.000,2030-12-26 09:09:00.000
2282,Learn to Play Bassoon: Beginner to Pro in Under Four Hours!,300,EASY,2024-10-04 09:09:00.000,2030-12-27 09:09:00.000
2283,The 7 Day Guitar Method,150,EASY,2024-10-04 09:09:00.000,2030-12-28 09:09:00.000
2284,Instant Harmonica - play Star Wars + the Lion Sleeps now!,90,EASY,2024-10-04 09:10:00.000,2030-12-29 09:09:00.000
2285,Instant harmonica - play Adele's wonderful 'Hello' today!,60,EASY,2024-10-04 09:09:00.000,2030-12-30 09:09:00.000
2286,Guitar Strumming 101 - Have More Fun Playing Songs You Love,60,EASY,2024-10-04 09:09:00.000,2030-12-31 09:09:00.000
2287,Master Oboe Playing: Intermediate Instruction Made Simple!,330,MEDIUM,2024-10-04 09:09:00.000,2031-01-01 09:09:00.000
2288,Drum Set for Beginners,210,EASY,2024-10-04 09:09:00.000,2031-01-02 09:09:00.000
2289,Guitar Lessons - Economy Picking Essentials,90,MEDIUM,2024-10-04 09:09:00.000,2031-01-03 09:09:00.000
2290,Blues Guitar Lessons - Blues Guitar - Robert Johnson,150,MEDIUM,2024-10-04 09:10:00.000,2031-01-04 09:09:00.000
2291,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,270,EASY,2024-10-04 09:09:00.000,2031-01-05 09:09:00.000
2292,Learn to Play Irish Fiddle,330,EASY,2024-10-04 09:09:00.000,2031-01-06 09:09:00.000
2293,Hands-On Guitar: The Beginner's Guide,240,EASY,2024-10-04 09:09:00.000,2031-01-07 09:09:00.000
2294,Slap Bass For Beginners,90,EASY,2024-10-04 09:09:00.000,2031-01-08 09:09:00.000
2295,Piano Lessons for Beginners Made Easy,180,EASY,2024-10-04 09:09:00.000,2031-01-09 09:09:00.000
2296,Horn Pro Series - You're going to love playing French Horn,480,EASY,2024-10-04 09:10:00.000,2031-01-10 09:09:00.000
2297,Instant Harmonica - play the Irish tune Whiskey in the Jar!,60,EASY,2024-10-04 09:09:00.000,2031-01-11 09:09:00.000
2298,Didgeridoo - from zero to HERO! Part Three. Advanced level.,90,HARD,2024-10-04 09:09:00.000,2031-01-12 09:09:00.000
2299,Saxophone Pro Series - You're going to love practicing Sax,330,EASY,2024-10-04 09:09:00.000,2031-01-13 09:09:00.000
2300,Easy Piano for Kids - Complete Beginner Piano Course,330,EASY,2024-10-04 09:09:00.000,2031-01-14 09:09:00.000
2301,Guitar Lessons - Two Handed Tapping Essentials,90,MEDIUM,2024-10-04 09:09:00.000,2031-01-15 09:09:00.000
2302,Clarinet Pro Series - Fall in love with the Clarinet,360,EASY,2024-10-04 09:10:00.000,2031-01-16 09:09:00.000
2303,Advanced Trumpet Studies - Learn to Master the Trumpet!​,240,MEDIUM,2024-10-04 09:09:00.000,2031-01-17 09:09:00.000
2304,Poldark TV series Soundtracks for Piano-Quicklessons,60,EASY,2024-10-04 09:09:00.000,2031-01-18 09:09:00.000
2305,Master the Saxophone: Intermediate Instruction Made Simple!,330,MEDIUM,2024-10-04 09:09:00.000,2031-01-19 09:09:00.000
2306,You Can Play Jazz Saxophone,90,EASY,2024-10-04 09:09:00.000,2031-01-20 09:09:00.000
2307,Improvise Puccini´s 'E Lucevan le Stelle on Piano,120,EASY,2024-10-04 09:09:00.000,2031-01-21 09:09:00.000
2308,Building Up To Barre Chords,43,EASY,2024-10-04 09:10:00.000,2031-01-22 09:09:00.000
2309,Learn the Violin - Bowing Techniques,40,MEDIUM,2024-10-04 09:09:00.000,2031-01-23 09:09:00.000
2310,Blues Guitar Lessons - Volume 3 - Minor Blues Essentials,120,EASY,2024-10-04 09:09:00.000,2031-01-24 09:09:00.000
2311,Back 2 The Basics,180,EASY,2024-10-04 09:09:00.000,2031-01-25 09:09:00.000
2312,Play the Jews Harp - instant skills for non musicians.,150,MEDIUM,2024-10-04 09:09:00.000,2031-01-26 09:09:00.000
2313,Master Trumpet Playing: Intermediate Instruction Made Simple,420,MEDIUM,2024-10-04 09:09:00.000,2031-01-27 09:09:00.000
2314,Practical Guitar Theory: Level 1,90,EASY,2024-10-04 09:10:00.000,2031-01-28 09:09:00.000
2315,Instant harmonica - enjoy playing Silent Night tonight!,38,EASY,2024-10-04 09:09:00.000,2031-01-29 09:09:00.000
2316,HARP&SOUL  |  Learn the Secrets of the Harmonica,120,EASY,2024-10-04 09:09:00.000,2031-01-30 09:09:00.000
2317,"Play Leyenda, Canarios, and Bach on Classical Guitar",450,MEDIUM,2024-10-04 09:09:00.000,2031-01-31 09:09:00.000
2318,Instant Harmonica - play the cool tune Dirty Old Town now!,90,EASY,2024-10-04 09:09:00.000,2031-02-01 09:09:00.000
2319,Ultimate Beginner Guitar Guide - Both Acoustic & Electric ,120,EASY,2024-10-04 09:09:00.000,2031-02-02 09:09:00.000
2320,Guitar Lessons : Rock Guitar in 1 Day!,90,EASY,2024-10-04 09:10:00.000,2031-02-03 09:09:00.000
2321,Tenor Banjo,60,MEDIUM,2024-10-04 09:09:00.000,2031-02-04 09:09:00.000
2322,Introduction to Lead Guitar,90,MEDIUM,2024-10-04 09:09:00.000,2031-02-05 09:09:00.000
2323,Piano With Willie: Basics of Improvisation,210,EASY,2024-10-04 09:09:00.000,2031-02-06 09:09:00.000
2324,Euphonium Pro Series - Fall in love with the Euphonium,450,EASY,2024-10-04 09:09:00.000,2031-02-07 09:09:00.000
2325,Pure Rock Guitar : Play Like the Gods of Rock!,270,EASY,2024-10-04 09:09:00.000,2031-02-08 09:09:00.000
2326,Master the French Horn: Intermediate Instruction Made Simple,450,MEDIUM,2024-10-04 09:10:00.000,2031-02-09 09:09:00.000
2327,Classical Guitar Technique: 80/20,150,EASY,2024-10-04 09:09:00.000,2031-02-10 09:09:00.000
2328,Total beginner to intermediate guitar - Learn to play by ear,180,EASY,2024-10-04 09:09:00.000,2031-02-11 09:09:00.000
2329,Aprende escalas y arpegios  Vol. I: Modo mayor,90,EASY,2024-10-04 09:09:00.000,2031-02-12 09:09:00.000
2330,Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple,240,EASY,2024-10-04 09:09:00.000,2031-02-13 09:09:00.000
2331,Ukulele lernen für Papas mit Bruder Jakob,60,EASY,2024-10-04 09:09:00.000,2031-02-14 09:09:00.000
2332,Tin Whistle Básico,90,EASY,2024-10-04 09:10:00.000,2031-02-15 09:09:00.000
2333,Leve a sua técnica de pedal duplo para um novo patamar,330,MEDIUM,2024-10-04 09:09:00.000,2031-02-16 09:09:00.000
2334,Sevillanas con Castañuelas - Baile y toque al mismo tiempo,90,EASY,2024-10-04 09:09:00.000,2031-02-17 09:09:00.000
2335,見てわかる！やさしく独習アコギ（入門編）TAKA先生のアコースティックギターレッスンⅠ,120,EASY,2024-10-04 09:09:00.000,2031-02-18 09:09:00.000
2336,【すぐに覚える！】ASALATO-アサラト(打楽器)初心者向け入門講座,35,EASY,2024-10-04 09:09:00.000,2031-02-19 09:09:00.000
2337,Aprende a Tocar Teclado - Piano,210,EASY,2024-10-04 09:09:00.000,2031-02-20 09:09:00.000
2338,Castañuelas por Sevillanas - Curso del toque de castañuelas,43,EASY,2024-10-04 09:10:00.000,2031-02-21 09:09:00.000
2340,Aprende a tocar Música Cristiana en el piano y teclado,60,EASY,2024-10-04 09:09:00.000,2031-02-23 09:09:00.000
2341,Easy Guitar Songwriting And Harmony,210,EASY,2024-10-04 09:09:00.000,2031-02-24 09:09:00.000
2342,How to play easy tunes on the harmonica - just the basics,90,EASY,2024-10-04 09:09:00.000,2031-02-25 09:09:00.000
2343,Rhythm to Rock Drum Lessons 2,60,EASY,2024-10-04 09:09:00.000,2031-02-26 09:09:00.000
2344,Instant Harmonica - play Over the Rainbow + Skye Boat now!,90,EASY,2024-10-04 09:10:00.000,2031-02-27 09:09:00.000
2345,Bagpipe Instruction For Beginners,60,EASY,2024-10-04 09:09:00.000,2031-02-28 09:09:00.000
2346,"Flute Solos: Learn how to Perform Three Fun, Unique Pieces",180,EASY,2024-10-04 09:09:00.000,2031-03-01 09:09:00.000
2347,Rhythm to Rock Drum Lessons 3,60,EASY,2024-10-04 09:09:00.000,2031-03-02 09:09:00.000
2348,Guitar Lessons - Sweep Picking Arpeggio Essentials,90,MEDIUM,2024-10-04 09:09:00.000,2031-03-03 09:09:00.000
